»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2016-03-10,¡º,53,217,31,57,13,36,0.63,60
2016-03-11,¡º,77,255,55,94,15,58,0.76,50
2016-03-12,¡º,100,265,74,121,18,61,0.81,70
2016-03-13,÷–∂»Œ€»æ,155,351,117,181,20,69,1.10,31
2016-03-14,«·∂»Œ€»æ,107,279,80,119,17,40,0.85,96
2016-03-15,¡º,93,186,64,99,17,41,0.66,97
2016-03-16,¡º,87,177,62,114,18,67,0.75,71
2016-03-17,«·∂»Œ€»æ,107,208,79,142,20,83,0.86,42
2016-03-18,«·∂»Œ€»æ,143,274,107,199,23,83,1.16,34
2016-03-19,«·∂»Œ€»æ,147,302,111,187,28,71,1.36,27
2016-03-20,¡º,67,90,43,68,9,35,0.51,81
2016-03-21,¡º,82,206,59,102,13,41,0.68,92
2016-03-22,¡º,79,209,57,100,13,52,0.70,38
2016-03-23,¡º,58,193,37,63,10,37,0.53,66
2016-03-24,¡º,52,152,26,53,13,34,0.48,78
2016-03-25,¡º,60,155,35,71,19,43,0.60,84
2016-03-26,¡º,76,223,54,97,14,46,0.56,87
2016-03-27,¡º,82,228,59,91,9,39,0.68,92
2016-03-28,¡º,81,199,54,97,13,56,0.75,77
2016-03-29,¡º,71,123,47,89,15,64,0.72,55
2016-03-30,¡º,74,155,53,92,9,56,0.76,37
2016-03-31,¡º,67,104,48,70,6,46,0.76,44
2016-04-01,¡º,81,151,58,92,10,49,0.90,65
2016-04-02,«·∂»Œ€»æ,114,295,85,145,15,82,1.09,23
2016-04-03,¡º,59,195,40,68,6,49,0.97,28
2016-04-04,¡º,61,180,41,70,13,35,0.69,62
2016-04-05,¡º,69,217,46,87,19,54,0.66,49
2016-04-06,¡º,76,258,54,92,8,63,0.94,20
2016-04-07,”≈,39,62,21,38,6,47,0.92,19
2016-04-08,¡º,60,167,36,60,8,48,0.76,56
2016-04-09,¡º,68,196,40,79,13,50,0.75,64
2016-04-10,¡º,82,253,57,112,13,56,0.78,54
2016-04-11,¡º,71,197,48,89,9,37,0.59,62
2016-04-12,¡º,69,190,48,84,10,46,0.70,58
2016-04-13,¡º,95,248,65,120,16,59,0.94,77
2016-04-14,«·∂»Œ€»æ,118,310,86,149,14,58,0.95,77
2016-04-15,¡º,60,122,34,60,10,40,0.60,77
2016-04-16,”≈,42,39,21,40,6,37,0.73,49
2016-04-17,¡º,65,235,33,59,8,30,0.79,96
2016-04-18,¡º,60,220,31,60,9,31,0.59,95
2016-04-19,¡º,69,231,35,68,12,44,0.68,81
2016-04-20,”≈,47,84,25,47,6,45,0.78,45
2016-04-21,”≈,35,13,19,34,5,35,0.92,44
2016-04-22,¡º,72,194,44,79,7,38,1.05,75
2016-04-23,¡º,62,200,22,34,3,25,0.56,111
2016-04-24,¡º,59,167,27,41,4,28,0.57,101
2016-04-25,¡º,57,135,37,65,7,36,0.60,83
2016-04-26,¡º,67,222,45,81,7,56,0.78,25
2016-04-27,”≈,40,26,25,40,7,33,0.74,47
2016-04-28,¡º,72,216,42,77,10,38,0.71,101
2016-04-29,¡º,95,266,58,103,13,51,0.83,106
2016-04-30,«·∂»Œ€»æ,103,296,62,112,14,59,0.85,101
2016-05-01,¡º,86,224,53,91,11,50,0.81,89
2016-05-02,¡º,56,110,39,61,6,41,0.85,39
2016-05-03,¡º,62,173,27,70,6,25,0.54,93
2016-05-04,¡º,88,297,48,105,12,49,0.75,85
2016-05-05,¡º,60,138,40,72,6,45,0.79,50
2016-05-06,¡º,58,104,36,58,5,27,0.73,81
2016-05-07,¡º,89,277,58,108,4,27,0.71,101
2016-05-08,¡º,52,140,30,54,3,37,0.61,67
2016-05-09,¡º,64,210,44,73,6,53,0.85,18
2016-05-10,”≈,47,87,31,43,6,46,1.02,51
2016-05-11,¡º,85,192,53,80,8,41,0.85,89
2016-05-12,¡º,89,227,49,79,10,47,0.81,102
2016-05-13,«·∂»Œ€»æ,107,347,80,134,9,40,0.89,87
2016-05-14,¡º,83,294,55,84,12,36,0.70,107
2016-05-15,”≈,50,171,32,52,6,35,0.82,44
2016-05-16,¡º,54,102,24,45,6,30,0.55,86
2016-05-17,¡º,89,310,37,72,12,47,0.60,103
2016-05-18,¡º,77,189,38,71,19,44,0.57,100
2016-05-19,¡º,95,271,51,92,18,43,0.64,104
2016-05-20,”≈,50,100,25,40,7,23,0.47,84
2016-05-21,”≈,34,45,20,28,4,39,0.65,38
2016-05-22,”≈,41,81,23,36,5,20,0.58,70
2016-05-23,¡º,71,259,51,79,12,36,0.70,72
2016-05-24,¡º,59,149,39,63,5,43,0.78,96
2016-05-25,¡º,76,261,49,77,6,47,1.10,70
2016-05-26,¡º,71,264,51,78,4,43,1.18,27
2016-05-27,¡º,74,273,53,77,5,42,0.95,45
2016-05-28,¡º,52,166,35,59,5,44,0.93,23
2016-05-29,”≈,49,122,34,49,4,34,1.08,42
2016-05-30,¡º,99,302,74,111,9,40,1.12,77
2016-05-31,«·∂»Œ€»æ,106,322,75,119,9,46,1.28,82
2016-06-01,”≈,49,130,32,48,4,37,0.86,49
2016-06-02,¡º,59,196,37,60,10,34,0.69,68
2016-06-03,”≈,39,64,26,37,5,43,0.74,38
2016-06-04,”≈,37,43,22,34,5,24,0.78,63
2016-06-05,¡º,84,315,44,68,11,30,0.76,106
2016-06-06,¡º,96,337,50,79,10,34,0.75,114
2016-06-07,¡º,97,331,72,112,7,32,0.77,93
2016-06-08,«·∂»Œ€»æ,103,329,68,104,7,37,0.77,88
2016-06-09,¡º,63,178,38,58,6,26,0.61,82
2016-06-10,¡º,67,227,39,62,8,25,0.59,84
2016-06-11,¡º,65,252,46,75,7,44,0.79,43
2016-06-12,”≈,41,105,22,35,5,34,0.59,47
2016-06-13,¡º,59,184,28,44,7,28,0.54,85
2016-06-14,¡º,78,302,40,64,8,38,0.72,98
2016-06-15,¡º,56,202,35,55,6,35,0.73,67
2016-06-16,¡º,57,158,36,62,6,26,0.78,64
2016-06-17,¡º,73,225,37,61,6,25,0.73,94
2016-06-18,”≈,43,109,21,37,7,30,0.67,47
2016-06-19,”≈,33,71,15,32,6,29,0.66,21
2016-06-20,”≈,35,84,18,34,5,33,0.71,15
2016-06-21,¡º,56,202,29,55,7,33,0.77,51
2016-06-22,¡º,58,236,36,64,7,38,0.73,49
2016-06-23,¡º,74,331,46,79,7,43,0.83,65
2016-06-24,¡º,53,246,31,56,7,30,0.61,64
2016-06-25,”≈,48,186,26,40,5,30,0.67,78
2016-06-26,”≈,45,132,22,31,5,31,0.67,73
2016-06-27,”≈,39,90,22,35,6,33,0.80,44
2016-06-28,¡º,53,171,29,54,10,46,0.90,20
2016-06-29,”≈,22,9,9,19,5,25,0.53,31
2016-06-30,”≈,34,98,15,30,6,18,0.52,46
2016-07-01,”≈,39,172,18,38,6,26,0.60,32
2016-07-02,¡º,53,209,29,53,7,32,0.67,49
2016-07-03,”≈,47,168,29,48,6,35,0.80,29
2016-07-04,¡º,53,199,26,47,5,30,0.72,55
2016-07-05,”≈,47,181,18,37,6,28,0.56,58
2016-07-06,¡º,58,237,32,56,7,30,0.61,72
2016-07-07,¡º,51,198,28,51,8,26,0.57,55
2016-07-08,”≈,28,49,11,25,6,15,0.43,34
2016-07-09,”≈,25,32,11,24,5,15,0.45,31
2016-07-10,”≈,39,90,21,38,6,20,0.54,37
2016-07-11,¡º,51,182,31,51,6,33,0.75,41
2016-07-12,¡º,51,188,28,44,5,27,0.74,66
2016-07-13,”≈,48,183,27,45,6,27,0.69,56
2016-07-14,”≈,47,185,24,47,6,35,0.69,31
2016-07-15,”≈,46,194,21,42,7,24,0.61,54
2016-07-16,”≈,42,111,27,43,5,31,0.78,47
2016-07-17,¡º,68,259,35,66,7,28,0.84,79
2016-07-18,¡º,64,233,33,53,7,29,0.75,74
2016-07-19,”≈,43,141,23,39,7,28,0.64,64
2016-07-20,”≈,49,220,24,43,7,28,0.63,57
2016-07-21,”≈,48,199,19,38,7,29,0.64,63
2016-07-22,¡º,56,213,25,43,8,30,0.64,76
2016-07-23,¡º,74,289,34,58,9,33,0.74,104
2016-07-24,¡º,88,331,45,71,9,32,0.82,121
2016-07-25,«·∂»Œ€»æ,106,357,53,83,11,33,0.82,131
2016-07-26,¡º,86,343,49,75,10,37,0.74,94
2016-07-27,¡º,69,258,40,65,6,32,0.66,82
2016-07-28,¡º,80,284,50,77,7,29,0.71,105
2016-07-29,¡º,93,314,48,74,8,27,0.71,134
2016-07-30,¡º,97,330,49,74,9,28,0.74,118
2016-07-31,¡º,59,218,25,43,8,17,0.57,87
2016-08-01,”≈,44,125,16,32,9,17,0.55,71
2016-08-02,”≈,37,78,13,28,6,15,0.52,60
2016-08-03,”≈,32,78,13,19,5,17,0.61,64
2016-08-04,”≈,38,121,13,23,5,16,0.64,73
2016-08-05,¡º,62,276,30,47,6,22,0.80,90
2016-08-06,¡º,57,227,34,53,7,29,0.84,67
2016-08-07,”≈,45,166,18,33,8,19,0.68,67
2016-08-08,”≈,39,102,14,29,10,18,0.53,59
2016-08-09,”≈,21,4,10,20,6,16,0.48,30
2016-08-10,”≈,38,93,16,27,6,18,0.52,56
2016-08-11,”≈,35,51,19,32,8,15,0.51,42
2016-08-12,”≈,41,110,17,30,7,16,0.54,61
2016-08-13,”≈,40,117,17,31,8,20,0.53,58
2016-08-14,”≈,48,176,20,34,8,16,0.52,73
2016-08-15,¡º,77,344,31,48,7,23,0.61,100
2016-08-16,¡º,75,322,30,46,8,20,0.58,97
2016-08-17,¡º,67,254,31,47,8,20,0.55,94
2016-08-18,¡º,58,206,24,39,8,21,0.54,85
2016-08-19,¡º,65,274,27,43,7,26,0.60,89
2016-08-20,¡º,77,334,37,55,7,22,0.69,107
2016-08-21,¡º,77,317,45,63,7,20,0.92,106
2016-08-22,¡º,53,134,23,35,6,18,0.59,82
2016-08-23,¡º,69,256,34,49,8,18,0.61,108
2016-08-24,¡º,80,275,25,39,8,16,0.55,136
2016-08-25,¡º,87,319,26,39,7,17,0.56,132
2016-08-26,¡º,63,319,32,46,6,15,0.60,94
2016-08-27,¡º,55,214,17,36,8,14,0.61,102
2016-08-28,¡º,84,337,21,38,11,16,0.63,141
2016-08-29,¡º,86,354,30,49,11,16,0.69,144
2016-08-30,¡º,79,284,27,42,10,17,0.59,137
2016-08-31,¡º,79,249,34,50,8,19,0.68,132
2016-09-01,¡º,76,275,47,64,9,11,0.67,126
2016-09-02,¡º,69,245,40,50,6,14,0.61,112
2016-09-03,¡º,81,261,42,61,8,16,0.64,114
2016-09-04,¡º,62,168,35,55,7,11,0.63,96
2016-09-05,”≈,35,37,17,26,6,9,0.55,69
2016-09-06,”≈,47,124,30,44,7,17,0.69,74
2016-09-07,”≈,48,128,30,40,6,23,0.72,64
2016-09-08,¡º,64,203,38,52,7,31,0.82,81
2016-09-09,«·∂»Œ€»æ,101,315,55,74,11,42,0.90,109
2016-09-10,¡º,83,313,60,84,14,49,0.91,76
2016-09-11,”≈,46,134,28,40,9,32,0.64,71
2016-09-12,¡º,82,309,45,61,11,33,0.72,91
2016-09-13,¡º,61,181,36,50,12,35,0.70,79
2016-09-14,”≈,38,52,20,27,8,35,0.65,56
2016-09-15,”≈,21,19,12,19,7,25,0.55,19
2016-09-16,”≈,16,5,8,13,6,19,0.55,26
2016-09-17,”≈,27,25,12,22,7,18,0.54,54
2016-09-18,¡º,62,262,40,63,10,20,0.76,70
2016-09-19,¡º,51,163,24,44,9,21,0.62,87
2016-09-20,”≈,47,91,22,43,11,27,0.56,84
2016-09-21,¡º,68,209,45,78,14,44,0.72,72
2016-09-22,¡º,75,218,40,60,12,37,0.67,81
2016-09-23,¡º,71,201,38,59,12,34,0.59,88
2016-09-24,¡º,83,233,45,68,14,40,0.63,95
2016-09-25,¡º,97,291,54,78,12,38,0.67,100
2016-09-26,¡º,67,197,38,56,13,31,0.59,78
2016-09-27,”≈,39,70,23,38,9,23,0.47,28
2016-09-28,”≈,26,28,12,25,6,22,0.43,20
2016-09-29,”≈,24,20,11,15,6,27,0.58,44
2016-09-30,”≈,30,43,18,28,7,30,0.80,38
2016-10-01,¡º,78,275,55,87,12,50,1.07,37
2016-10-02,¡º,67,250,43,76,13,31,1.02,49
2016-10-03,”≈,37,56,23,37,9,24,0.97,47
2016-10-04,”≈,46,98,25,46,12,30,0.63,50
2016-10-05,¡º,57,155,37,59,11,33,0.75,55
2016-10-06,¡º,60,184,34,58,11,27,0.73,79
2016-10-07,”≈,44,109,24,43,11,45,0.70,26
2016-10-08,”≈,36,91,21,35,10,31,0.83,53
2016-10-09,”≈,42,117,17,41,12,30,0.60,67
2016-10-10,”≈,43,112,17,42,12,36,0.55,56
2016-10-11,”≈,50,151,22,45,15,43,0.62,62
2016-10-12,¡º,51,139,29,54,18,51,0.67,47
2016-10-13,¡º,67,217,41,80,17,60,0.79,35
2016-10-14,¡º,58,177,34,64,13,67,0.84,14
2016-10-15,¡º,54,149,33,59,8,61,0.86,10
2016-10-16,¡º,60,172,40,66,10,42,0.87,35
2016-10-17,¡º,80,281,58,94,15,52,1.21,22
2016-10-18,¡º,61,162,40,70,11,50,0.82,43
2016-10-19,”≈,48,112,31,47,6,41,0.65,55
2016-10-20,”≈,38,80,24,37,6,40,0.60,44
2016-10-21,”≈,33,85,18,28,5,39,0.59,33
2016-10-22,”≈,20,9,10,15,6,35,0.58,21
2016-10-23,”≈,40,153,22,36,8,28,0.63,46
2016-10-24,¡º,60,269,38,67,11,44,0.75,47
2016-10-25,¡º,56,206,33,62,11,46,1.01,14
2016-10-26,¡º,60,236,39,65,9,57,1.37,22
2016-10-27,”≈,39,120,24,40,7,49,0.74,27
2016-10-28,”≈,37,105,21,38,7,37,0.81,28
2016-10-29,”≈,39,133,20,38,9,37,0.72,38
2016-10-30,”≈,50,172,31,52,14,47,0.75,32
2016-10-31,¡º,54,229,36,58,9,48,0.75,22
2016-11-01,”≈,34,58,17,34,11,36,0.62,42
2016-11-02,¡º,55,148,32,61,16,58,0.68,30
2016-11-03,¡º,90,241,66,106,13,54,0.86,49
2016-11-04,¡º,89,213,65,99,10,58,0.97,46
2016-11-05,¡º,76,112,54,87,11,55,1.05,37
2016-11-06,«·∂»Œ€»æ,104,181,77,119,14,54,1.05,51
2016-11-07,¡º,82,195,60,93,10,55,0.93,16
2016-11-08,”≈,38,89,16,29,7,25,0.65,55
2016-11-09,”≈,44,148,24,44,12,38,0.55,40
2016-11-10,”≈,33,48,18,32,8,35,0.62,26
2016-11-11,¡º,56,123,36,64,10,46,0.74,28
2016-11-12,¡º,68,137,42,82,11,54,0.97,20
2016-11-13,¡º,71,119,49,88,9,61,1.14,12
2016-11-14,«·∂»Œ€»æ,106,227,79,109,11,67,1.38,13
2016-11-15,¡º,72,149,48,82,13,51,1.01,52
2016-11-16,¡º,52,68,27,57,12,50,0.68,34
2016-11-17,¡º,89,214,65,105,9,60,0.99,8
2016-11-18,¡º,91,211,66,111,10,59,1.17,26
2016-11-19,«·∂»Œ€»æ,130,302,98,155,13,72,1.41,21
2016-11-20,¡º,68,199,47,74,11,50,1.31,20
2016-11-21,¡º,51,169,31,55,8,43,1.13,23
2016-11-22,”≈,31,57,16,28,7,31,0.74,36
2016-11-23,”≈,21,48,12,19,7,32,0.73,27
2016-11-24,¡º,54,153,38,54,11,39,0.78,36
2016-11-25,¡º,98,243,73,103,17,67,1.11,10
2016-11-26,”≈,41,78,26,33,8,54,1.15,13
2016-11-27,¡º,65,112,45,79,15,47,1.04,34
2016-11-28,«·∂»Œ€»æ,115,280,86,164,23,63,1.23,37
2016-11-29,¡º,76,156,50,99,15,70,0.86,16
2016-11-30,¡º,76,146,52,96,13,59,0.86,22
2016-12-01,«·∂»Œ€»æ,121,260,91,153,21,59,1.11,46
2016-12-02,«·∂»Œ€»æ,114,239,85,142,17,70,1.06,35
2016-12-03,¡º,89,140,65,112,12,71,0.97,24
2016-12-04,«·∂»Œ€»æ,111,204,83,128,10,69,1.24,23
2016-12-05,¡º,95,188,70,114,9,52,1.18,28
2016-12-06,«·∂»Œ€»æ,122,291,92,147,13,48,1.06,38
2016-12-07,«·∂»Œ€»æ,112,199,83,134,12,67,1.16,29
2016-12-08,«·∂»Œ€»æ,121,203,91,146,12,78,1.24,33
2016-12-09,÷–∂»Œ€»æ,151,311,114,175,18,66,1.32,44
2016-12-10,¡º,53,49,31,56,13,54,0.72,33
2016-12-11,¡º,52,50,27,53,13,43,0.64,43
2016-12-12,¡º,78,126,55,97,13,64,0.90,26
2016-12-13,«·∂»Œ€»æ,109,273,80,123,17,69,1.49,13
2016-12-14,”≈,42,68,26,41,9,32,0.74,33
2016-12-15,¡º,64,145,45,70,18,41,0.85,42
2016-12-16,«·∂»Œ€»æ,115,234,86,125,19,60,1.12,36
2016-12-17,«·∂»Œ€»æ,119,215,89,131,15,70,1.20,29
2016-12-18,¡º,87,120,64,109,13,74,1.28,12
2016-12-19,«·∂»Œ€»æ,122,156,91,157,17,84,1.40,13
2016-12-20,¡º,99,148,73,109,10,75,1.23,7
2016-12-21,”≈,44,37,28,42,8,54,1.16,8
2016-12-22,¡º,62,134,45,59,8,39,1.31,37
2016-12-23,¡º,85,199,62,95,16,50,1.19,37
2016-12-24,¡º,84,178,60,89,16,51,1.00,37
2016-12-25,¡º,59,134,39,62,11,53,0.85,13
2016-12-26,”≈,32,29,18,29,7,42,0.96,7
2016-12-27,”≈,43,95,29,39,11,33,0.93,34
2016-12-28,¡º,55,77,37,59,12,46,0.79,29
2016-12-29,¡º,89,208,66,101,18,54,1.05,33
2016-12-30,«·∂»Œ€»æ,130,256,98,141,17,69,1.26,28
2016-12-31,«·∂»Œ€»æ,144,226,108,162,15,76,1.40,22
2017-01-01,÷–∂»Œ€»æ,188,259,141,207,18,86,1.65,18
2017-01-02,÷ÿ∂»Œ€»æ,201,277,153,216,28,86,1.68,19
2017-01-03,÷–∂»Œ€»æ,177,232,134,183,22,79,1.39,25
2017-01-04,÷–∂»Œ€»æ,166,217,125,182,18,80,1.31,10
2017-01-05,¡º,87,153,64,99,10,60,1.05,19
2017-01-06,”≈,32,26,22,30,8,45,0.89,18
2017-01-07,”≈,34,36,22,29,9,47,1.22,5
2017-01-08,”≈,50,88,35,47,8,29,1.06,38
2017-01-09,¡º,95,237,70,91,18,34,1.20,55
2017-01-10,«·∂»Œ€»æ,145,313,110,138,22,59,1.42,19
2017-01-11,¡º,82,213,59,77,14,54,1.11,25
2017-01-12,”≈,46,83,32,41,8,54,1.00,9
2017-01-13,¡º,64,160,46,65,13,45,1.10,28
2017-01-14,¡º,87,247,63,96,17,53,1.16,37
2017-01-15,”≈,41,66,22,41,12,42,0.72,34
2017-01-16,¡º,59,121,39,62,11,52,0.79,28
2017-01-17,¡º,81,163,59,91,12,64,0.98,9
2017-01-18,¡º,61,104,43,56,9,54,1.05,16
2017-01-19,¡º,87,165,64,79,10,44,0.99,31
2017-01-20,¡º,72,204,47,72,14,29,0.83,54
2017-01-21,¡º,59,92,35,67,12,50,0.87,29
2017-01-22,¡º,81,192,59,95,17,49,1.07,34
2017-01-23,¡º,69,134,49,76,17,50,1.06,38
2017-01-24,”≈,49,54,32,49,13,27,0.75,63
2017-01-25,¡º,64,75,46,64,11,32,0.79,52
2017-01-26,¡º,70,71,50,67,8,28,0.81,43
2017-01-27,«·∂»Œ€»æ,120,231,89,118,10,27,1.04,45
2017-01-28,¡º,82,89,55,89,9,23,0.74,57
2017-01-29,¡º,98,226,72,94,9,25,0.85,42
2017-01-30,¡º,51,133,35,48,7,17,0.83,48
2017-01-31,”≈,34,15,18,31,8,14,0.55,63
2017-02-01,¡º,56,134,39,52,8,16,0.68,56
2017-02-02,¡º,67,164,46,60,10,17,0.83,72
2017-02-03,¡º,55,104,38,56,9,35,0.78,32
2017-02-04,¡º,90,183,66,83,9,39,0.96,10
2017-02-05,¡º,91,193,67,81,10,36,1.26,22
2017-02-06,«·∂»Œ€»æ,120,287,88,114,12,36,1.23,55
2017-02-07,”≈,33,18,16,29,9,25,0.55,63
2017-02-08,”≈,32,27,20,30,7,28,0.67,43
2017-02-09,¡º,86,271,63,74,12,22,0.92,68
2017-02-10,¡º,76,224,54,71,16,25,0.81,72
2017-02-11,¡º,53,45,35,53,14,39,0.70,54
2017-02-12,¡º,73,110,52,74,15,51,0.82,46
2017-02-13,¡º,99,203,73,102,15,69,0.94,40
2017-02-14,«·∂»Œ€»æ,108,208,81,112,17,63,0.91,60
2017-02-15,«·∂»Œ€»æ,102,166,76,105,15,72,0.87,56
2017-02-16,¡º,78,116,56,84,12,73,0.95,36
2017-02-17,«·∂»Œ€»æ,116,291,87,125,9,57,0.96,22
2017-02-18,¡º,70,123,47,76,10,50,0.71,29
2017-02-19,¡º,79,125,57,86,9,43,0.97,43
2017-02-20,¡º,87,215,59,91,9,44,0.97,33
2017-02-21,¡º,59,175,31,66,10,37,0.70,53
2017-02-22,”≈,49,94,34,53,8,40,0.88,23
2017-02-23,¡º,100,291,74,96,13,31,0.95,52
2017-02-24,«·∂»Œ€»æ,123,348,93,122,19,57,1.03,47
2017-02-25,÷–∂»Œ€»æ,153,353,116,151,17,68,1.17,56
2017-02-26,÷–∂»Œ€»æ,164,358,123,163,20,85,1.20,65
2017-02-27,÷–∂»Œ€»æ,167,358,127,173,25,80,1.12,65
2017-02-28,¡º,95,227,70,104,20,67,0.83,61
2017-03-01,¡º,82,208,54,100,14,46,0.72,59
2017-03-02,¡º,71,209,42,89,13,35,0.63,64
2017-03-03,¡º,80,195,58,98,16,69,0.78,48
2017-03-04,«·∂»Œ€»æ,107,265,79,128,16,81,0.95,43
2017-03-05,¡º,90,249,66,100,11,55,0.80,50
2017-03-06,¡º,77,266,55,80,11,44,0.83,59
2017-03-07,¡º,84,291,61,97,16,69,0.90,45
2017-03-08,«·∂»Œ€»æ,105,330,78,118,14,53,0.90,56
2017-03-09,«·∂»Œ€»æ,109,336,82,124,18,71,1.01,53
2017-03-10,¡º,91,244,66,101,13,64,0.92,48
2017-03-11,”≈,46,50,29,45,8,40,0.75,60
2017-03-12,¡º,63,188,44,69,9,57,0.90,27
2017-03-13,”≈,37,49,22,32,7,31,0.74,69
2017-03-14,¡º,55,189,35,58,14,38,0.74,66
2017-03-15,¡º,66,195,44,74,15,53,0.79,66
2017-03-16,¡º,74,215,53,77,10,48,0.76,58
2017-03-17,¡º,65,149,46,68,13,48,0.69,60
2017-03-18,¡º,99,263,74,113,16,67,0.86,16
2017-03-19,¡º,62,138,42,71,9,49,0.77,43
2017-03-20,”≈,36,25,22,33,7,40,0.95,34
2017-03-21,¡º,80,252,57,80,10,35,0.92,89
2017-03-22,¡º,80,273,58,84,10,44,0.86,69
2017-03-23,¡º,57,167,40,59,10,47,0.82,36
2017-03-24,”≈,45,70,30,42,8,48,0.71,45
2017-03-25,¡º,66,185,46,74,9,36,0.86,60
2017-03-26,¡º,70,186,41,82,11,41,0.79,72
2017-03-27,¡º,69,143,42,85,14,56,0.81,67
2017-03-28,¡º,69,131,42,86,12,54,0.82,58
2017-03-29,«·∂»Œ€»æ,147,355,108,169,15,51,1.08,59
2017-03-30,¡º,63,141,44,67,9,41,0.79,63
2017-03-31,¡º,51,106,28,40,9,36,0.72,84
2017-04-01,¡º,100,295,74,101,11,48,0.91,69
2017-04-02,¡º,79,200,54,83,12,57,0.87,66
2017-04-03,¡º,83,209,54,88,15,58,0.86,75
2017-04-04,¡º,71,134,41,68,13,40,0.74,104
2017-04-05,¡º,67,145,44,73,13,39,0.77,87
2017-04-06,«·∂»Œ€»æ,135,340,102,153,22,77,1.19,48
2017-04-07,¡º,63,151,44,66,8,51,0.89,27
2017-04-08,¡º,87,276,63,92,10,46,0.97,66
2017-04-09,”≈,41,86,25,38,6,33,0.79,65
2017-04-10,”≈,31,26,16,25,6,37,0.87,50
2017-04-11,”≈,38,53,26,35,7,30,0.88,42
2017-04-12,¡º,66,189,38,65,10,46,0.87,61
2017-04-13,¡º,76,222,42,84,13,60,0.85,73
2017-04-14,¡º,72,188,41,78,15,57,0.88,80
2017-04-15,¡º,79,175,49,92,15,59,0.99,82
2017-04-16,¡º,78,205,53,99,15,60,1.03,63
2017-04-17,”≈,44,48,21,39,7,31,0.90,60
2017-04-18,¡º,74,190,35,98,9,27,0.72,80
2017-04-19,¡º,90,276,46,124,14,43,0.85,103
2017-04-20,¡º,75,237,51,90,7,24,0.88,100
2017-04-21,¡º,75,268,49,93,12,29,0.99,91
2017-04-22,¡º,74,253,36,83,12,30,0.80,108
2017-04-23,¡º,97,346,54,99,18,42,0.93,109
2017-04-23,¡º,97,346,54,99,18,42,0.93,109
2017-04-24,¡º,94,322,56,99,14,50,0.93,102
2017-04-25,¡º,82,286,57,101,12,60,0.96,65
2017-04-26,”≈,46,107,22,37,8,26,0.62,85
2017-04-27,¡º,57,156,27,52,13,43,0.70,87
2017-04-28,¡º,74,237,38,66,11,49,0.81,95
2017-04-29,¡º,77,190,38,66,11,47,0.80,102
2017-04-30,¡º,80,185,42,69,13,47,0.80,102
2017-05-01,¡º,80,216,56,96,13,62,0.98,70
2017-05-02,”≈,48,47,29,43,6,26,0.74,74
2017-05-03,”≈,43,49,27,42,8,28,0.67,66
2017-05-04,”≈,40,54,23,39,7,37,0.82,33
2017-05-05,”≈,45,28,25,44,7,32,0.81,55
2017-05-06,¡º,73,134,47,76,11,45,0.92,77
2017-05-07,¡º,92,197,59,124,13,50,0.97,86
2017-05-08,¡º,85,258,56,116,8,60,1.01,32
2017-05-09,¡º,57,138,26,54,7,36,0.78,73
2017-05-10,¡º,72,204,35,69,9,48,0.75,82
2017-05-11,¡º,80,230,41,75,12,45,0.78,101
2017-05-12,¡º,63,181,35,55,7,32,0.69,92
2017-05-13,¡º,54,95,23,44,7,34,0.68,79
2017-05-14,¡º,87,278,44,77,12,37,0.83,110
2017-05-15,¡º,70,266,38,63,9,22,0.66,111
2017-05-16,¡º,53,122,23,54,12,49,0.70,48
2017-05-17,¡º,80,233,36,72,10,44,0.75,80
2017-05-18,¡º,93,247,38,74,11,51,0.77,101
2017-05-19,¡º,79,210,41,74,11,48,0.77,90
2017-05-20,¡º,73,202,45,76,10,46,0.83,71
2017-05-20,¡º,73,202,45,76,10,46,0.83,71
2017-05-21,¡º,64,193,31,52,10,30,0.70,84
2017-05-22,¡º,70,263,44,68,12,34,0.75,81
2017-05-23,¡º,76,347,55,74,6,47,0.93,49
2017-05-24,”≈,45,110,29,45,6,26,0.75,58
2017-05-25,¡º,67,202,25,47,10,43,0.74,91
2017-05-26,¡º,94,304,46,81,12,50,0.87,123
2017-05-27,«·∂»Œ€»æ,125,342,56,92,13,49,0.91,133
2017-05-28,«·∂»Œ€»æ,101,256,42,77,13,51,0.84,124
2017-05-29,¡º,83,192,33,63,12,41,0.75,101
2017-05-30,¡º,73,187,37,60,9,32,0.78,99
2017-05-31,¡º,100,298,71,103,12,47,1.02,97
2017-06-01,«·∂»Œ€»æ,102,296,76,114,9,50,1.07,66
2017-06-02,¡º,86,260,51,75,8,27,0.85,101
2017-06-03,¡º,84,293,36,60,11,29,0.75,108
2017-06-04,¡º,66,245,17,38,11,21,0.61,116
2017-06-05,”≈,43,102,19,36,10,28,0.66,79
2017-06-06,”≈,39,63,23,37,7,30,0.82,45
2017-06-07,¡º,54,153,28,43,7,27,0.82,92
2017-06-08,«·∂»Œ€»æ,112,342,57,83,11,42,0.98,135
2017-06-09,¡º,69,232,46,71,8,44,1.01,54
2017-06-10,”≈,35,85,20,32,6,32,0.78,32
2017-06-11,”≈,34,54,17,27,6,29,0.65,51
2017-06-12,”≈,40,84,8,18,5,21,0.57,79
2017-06-13,”≈,35,72,9,21,5,28,0.63,70
